127475,992295,70TH ST & VAN DORN ST,1,B4-019220,3/8/2014,1319,182,1471 QUANDT,3111,ACC PD,SLVR SATURN STATION WAGON VS SLVR FORD SEDAN TGP818....IN FRONT OF VAL,,0,,,,0,0,0,,CRASH NON INJURY,,,70TH ST & VAN DORN ST,20140308,6,1319,CRASH NON INJURY,City_Streets,M,86,,NA,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019220,ACCIDENT,-96.62509003,40.78428522,,,
127476,992302,001541 SW 22ND ST,24,B4-019214,3/8/2014,1258,159,1224 BAUER,3021,ACC H&R,OCC'D AT RUSS'S  W/ SUSP,,0,,,,0,0,0,,CRASH NON INJURY,,,1541 SW 22ND ST,20140308,6,1258,CRASH NON INJURY,City_Points,M,100,,West A,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019214,ACCIDENT,-96.75108351,40.79744165,,,
127477,992316,27TH ST & FLETCHER AVE,1,B4-019199,3/8/2014,1159,116,1222 WHERRY,3211,ACC INJ,GRN CARAVAN UNK PL.,,0,,,,0,0,0,,CRASH INJURY,,,27TH ST & FLETCHER AVE,20140308,6,1159,CRASH INJURY,Lancaster_Streets,M,86,,NA,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019199,ACCIDENT,-96.68193054,40.87464867,,,
127478,992328,12TH ST & F ST,1,B4-019187,3/8/2014,1049,86,1273 MAXWELL,3021,ACC H&R,///RD 085 15/F,,0,,,,0,0,0,,CRASH NON INJURY,,,12TH ST & F ST,20140308,6,1049,CRASH NON INJURY,City_Streets,M,86,,Everett,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019187,ACCIDENT,-96.70409696,40.8047493,,,
127479,992353,14TH ST & M ST,1,B4-019159,3/8/2014,802,81,885 FLOOD,3000,ACC,GRY HONDA VS BLK HONDA,,0,,,,0,0,0,,CRASH NON INJURY,,,14TH ST & M ST,20140308,6,802,CRASH NON INJURY,City_Streets,M,86,,Downtown,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019159,ACCIDENT,-96.7011709,40.81139373,,,
127480,994893,77 HWY S & ROSA PARKS WAY,1,B4-019674,3/9/2014,2353,153,1556 GRELL,3211,ACC INJ,ROLLOVER ACC..UNK IF ANYONE INJ..NOT ON SCENE DUPLICATE CALL INFO-CALL,,0,,,,0,0,0,,CRASH INJURY,,,HOMESTEAD EXPY & ROSA PARKS WAY,20140309,0,2353,CRASH INJURY,City_Streets,T,100,,West A,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019674,ACCIDENT,-96.74472912,40.80266578,,,
127481,994960,SW 36TH ST & W GARFIELD ST,1,B4-019607,3/9/2014,1955,159,1193 SCHAFER,3111,ACC PD,WHT MAXIMA VS RED CAR.,,0,,,,0,0,0,,CRASH NON INJURY,,,SW 36TH ST & W GARFIELD ST,20140309,0,1955,CRASH NON INJURY,City_Streets,T,100,,West A,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019607,ACCIDENT,-96.77273113,40.79723491,,,
127482,994985,27TH ST & VAN DORN ST,1,B4-019582,3/9/2014,1836,500,1644 DUNCAN,3111,ACC PD,RED PU VS GRY VW. MED REF DUPLICATE CALL INFO-CALL TYPE: ACC      LOC:,,0,,,,0,0,0,,CRASH NON INJURY,,,27TH ST & VAN DORN ST,20140309,0,1836,CRASH NON INJURY,City_Streets,M,86,,Country Club,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019582,ACCIDENT,-96.68251152,40.7844281,,,
127483,995005,27TH ST & KING *PVT LN,1,B4-019560,3/9/2014,1637,128,1586 MARTIN,3211,ACC INJ,RED LINCOLN TOWNCAR VS SILV CAR [P TRAFFIC ACCIDENT ,52 YEAR OLD  FEMA,,0,,,,0,0,0,,CRASH INJURY,,,27TH ST & KING *PVT LN,20140309,0,1637,CRASH INJURY,Streets911,M,86,,Sunset Acres,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019560,ACCIDENT,-96.68201887,,,
127484,995017,27TH ST & NEBRASKA 2 HWY,1,B4-019547,3/9/2014,1530,509,1721 JACOBSEN,3000,ACC,DRIVER OF MC THA887 /PASSERBY WAS JUST PHYSICAL W/VR THAT HIT CALLER V,,0,,,,0,0,0,,CRASH NON INJURY,,,27TH ST & NEBRASKA HWY 2,20140309,0,1530,CRASH NON INJURY,City_Streets,M,86,,NA,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019547,ACCIDENT,-96.68295704,40.76949569,,,
127485,995022,000831 S 30TH ST,1,B4-019544,3/9/2014,1520,564,763 HOEFER,3021,ACC H&R,TO VEH,,0,,,,0,0,0,,CRASH NON INJURY,,,831 S 30TH ST,20140309,0,1520,CRASH NON INJURY,City_Points,M,100,,Woods Park,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019544,ACCIDENT,-96.67791088,40.80541679,,,
127486,995025,CORNHUSKER HWY & YOLANDE AVE,1,B4-019537,3/9/2014,1503,123,1532 GOLDEN,3211,ACC INJ,3 VEH ACC  NO INJ. ///CATHY W/ARMADILLO EXPRESS WITNESS TO ACC,,0,,,,0,0,0,,CRASH INJURY,,,CORNHUSKER HWY & YOLANDE AVE,20140309,0,1503,CRASH INJURY,City_Streets,M,85,,NA,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019537,ACCIDENT,-96.69841326,40.84100274,,,
127487,995026,17TH ST & PROSPECT ST,1,B4-019538,3/9/2014,1502,97,962 PRATT,3111,ACC PD,GRY CHEVY TRAILBLAZER VS TAN CAVALIER -NO INJ -MOVED OUT OF TRAFFIC LA,,0,,,,0,0,0,,CRASH NON INJURY,,,17TH ST & PROSPECT ST,20140309,0,1502,CRASH NON INJURY,City_Streets,T,86,,Near South,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019538,ACCIDENT,-96.69670139,40.79490566,,,
127488,995037,25TH ST & B ST,1,B4-019519,3/9/2014,1358,466,1275 LEEDOM,3111,ACC PD,COMP HUNG UP  NFI //CALLING COMP BACK NOW ///BLK CHEVY PU VS GRY,,0,,,,0,0,0,,CRASH NON INJURY,,,25TH ST & B ST,20140309,0,1358,CRASH NON INJURY,City_Streets,M,86,,Near South,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019519,ACCIDENT,-96.6853769,40.7999758,,,
127489,995048,002000 D ST,96,B4-019509,3/9/2014,1320,67,1188 URKEVICH,3000,ACC,BLU CHEVY BLAZER TJZ480. VR STILL IN PARKING LOT. COMP DIDNT SEE IT HA,,0,,,,0,0,0,,CRASH NON INJURY,,,2000 D ST,20140309,0,1320,CRASH NON INJURY,City_Points,M,100,,Near South,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019509,ACCIDENT,-96.69178187,40.80289804,,,
127490,995050,33RD ST & Y ST,1,B4-019506,3/9/2014,1306,33,1425 PICKERING,3121,ACC PD H&R,RED MC TDRR806 JUST HIT COMPS VEH LS EB ON Y ST ///COMP WAITING BY GRY,,0,,,,0,0,0,,CRASH NON INJURY,,,33RD ST & Y ST,20140309,0,1306,CRASH NON INJURY,City_Streets,T,86,,Clinton,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019506,ACCIDENT,-96.67285429,40.82448231,,,
127491,995072,001801 N 73RD ST,1,B4-019484,3/9/2014,1129,43,1621 SCHAMBER,3021,ACC H&R,OCCD 10 AGO. RED F10 CHEVY PU SHL670 HIT COMP. COMP FOLLOWED HIM AND P,,0,,,,0,0,0,,CRASH NON INJURY,,,1801 N 73RD ST,20140309,0,1129,CRASH NON INJURY,City_Points,M,100,,NA,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019484,ACCIDENT,-96.62159894,40.83102704,,,
127492,995073,001644 BLANCA DR,1,B4-019485,3/9/2014,1129,217,956 EHRHORN,3021,ACC H&R,OCC'D OVERNIGHT,,0,,,,0,0,0,,CRASH NON INJURY,,,1644 BLANCA DR,20140309,0,1129,CRASH NON INJURY,City_Points,M,100,,NA,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019485,ACCIDENT,-96.69576064,40.87650204,,,
127493,995081,004833 WALKER AVE,1,B4-019475,3/9/2014,1031,9,299 ARNOLD,3021,ACC H&R,OCCD OVER NIGHT  NO SUSP. MC SLV SUBARU RIGHT IN FRONT OF APT BUILDING,,0,,,,0,0,0,,CRASH NON INJURY,,,4833 WALKER AVE,20140309,0,1031,CRASH NON INJURY,City_Points,M,100,,University Place,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019475,ACCIDENT,-96.65283361,40.83606627,,,
127494,995093,26TH ST & FOLKWAYS BLVD,1,B4-019463,3/9/2014,848,131,956 EHRHORN,3111,ACC PD,BLU CHARGER VS HONDA,,0,,,,0,0,0,,CRASH NON INJURY,,,26TH ST & FOLKWAYS BLVD,20140309,0,848,CRASH NON INJURY,City_Streets,M,86,,NA,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019463,ACCIDENT,-96.6830938,40.86566724,,,
127495,995095,11TH ST & CORNHUSKER HWY,1,B4-019461,3/9/2014,837,124,927 ROBERTS,3211,ACC INJ,[P CAR VS PED  ,50 YEAR OLD  MALE  CONSCIOUS  BREATHING.  HIGH MECHANI,,0,,,,0,0,0,,CRASH INJURY,,,11TH ST & CORNHUSKER HWY,20140309,0,837,CRASH INJURY,City_Streets,M,86,,NA,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019461,ACCIDENT,-96.70599951,,,
127496,995136,9TH ST & P ST,1,B4-019416,3/9/2014,336,76,1651 VOCASEK,3111,ACC PD,RED CADI VS BLK SUV   NO INJ,,0,,,,0,0,0,,CRASH NON INJURY,,,9TH ST & P ST,20140309,0,336,CRASH NON INJURY,City_Streets,M,86,,Downtown,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019416,ACCIDENT,-96.70847367,40.81475682,,,
127497,995140,29 & DUDLEY,1,B4-019411,3/9/2014,322,16,1704 MOREHOUSE,3021,ACC H&R,BLU CHEVY CAPRIS FOLLOWING PU C19 DRIVER ///MALE C19 HIT CALLERS,,0,,,,0,0,0,,CRASH NON INJURY,,,29 & DUDLEY,20140309,0,322,CRASH NON INJURY,City_Streets,M,55,,Clinton,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019411,ACCIDENT,-96.68002485,40.82618662,,,
127498,996598,40TH ST & PINEWOOD LN,1,B4-020028,3/10/2014,2204,179,1358 HULSE,3211,ACC INJ,[P MOTORCYCLE VS CAR ,22 YEAR OLD  MALE  CONSCIOUS  BREATHING.  HIGH M,,0,,,,0,0,0,,CRASH INJURY,,,40TH ST & PINEWOOD LN,20140310,1,2204,CRASH INJURY,Streets911,M,86,,NA,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-020028,ACCIDENT,-96.66346901,,,
127499,996624,003727 N 56TH ST,83,B4-020000,3/10/2014,2044,10,1683 CONLON,3000,ACC,RED FORD PU SSN242 HIT HER PARKED CAR  SAID THAT THE DRIVER HAS BEEN D,,0,,,,0,0,0,,CRASH NON INJURY,,,3727 N 56TH ST,20140310,1,2044,CRASH NON INJURY,City_Streets,M,100,L,Havelock,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-020000,ACCIDENT,-96.64426876,40.84992807,,,
127500,996638,N COTNER BLVD & VINE ST,1,B4-019984,3/10/2014,2016,47,1399 DOMANSKI,3000,ACC,PU VS PU W/ TRAILER. WAS CAUSED BY GROUP OF J4-5 UVS RUNNING OUT INTO,,0,,,,0,0,0,,CRASH NON INJURY,,,N COTNER BLVD & VINE ST,20140310,1,2016,CRASH NON INJURY,City_Streets,M,100,,NA,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019984,ACCIDENT,-96.63522575,40.82068234,,,
127501,996640,77 HWY S & W DENTON RD,1,B4-019982,3/10/2014,2011,170,1426 SCHREINER,3000,ACC,GRN CAVALIER VS DEER  DEER IS IN MEDIAN  NOT C35,,0,,,,0,0,0,,CRASH NON INJURY,,,HOMESTEAD EXPY & W DENTON RD,20140310,1,2011,CRASH NON INJURY,City_Streets,M,100,,NA,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019982,ACCIDENT,-96.72030951,40.74612037,,,
127502,997701,001510 S FOLSOM ST,1,B4-019965,3/10/2014,1911,156,1219 STALEY,3121,ACC PD H&R,OCC'D AT 18T/O RD 072.....WHT PU HIT HER AND THEN TOOK OFF. NFI NFD,,0,,,,0,0,0,,CRASH NON INJURY,,,1510 S FOLSOM ST,20140310,1,1911,CRASH NON INJURY,City_Points,M,100,,West A,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019965,ACCIDENT,-96.72976251,40.79793433,,,
127503,997735,11TH ST & CORNHUSKER HWY,1,B4-019929,3/10/2014,1745,124,1532 GOLDEN,3000,ACC,RED ELEMENT VS BLK TOY   CALLER SHAKEN UP BUT REF MED //CALLING ABT,,0,,,,0,0,0,,CRASH NON INJURY,,,11TH ST & CORNHUSKER HWY,20140310,1,1745,CRASH NON INJURY,City_Streets,M,86,,NA,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019929,ACCIDENT,-96.70599951,40.8376828,,,
127504,997737,NW 48TH ST & AIRPARK RD,1,B4-019944,3/10/2014,1741,142,1582 GROUND,3021,ACC H&R,STOP SIGN HIT AND DOWN WB / LOOKS LIKE SOMEONE HIT IT,,0,,,,0,0,0,,CRASH NON INJURY,,,NW 48TH ST & AIRPARK RD,20140310,1,1741,CRASH NON INJURY,City_Streets,M,95,,Arnold Heights,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019944,ACCIDENT,-96.78721426,40.85548157,,,
127505,997741,005640 S 16TH ST,1,B4-019922,3/10/2014,1738,162,830 CODY,3000,ACC,**OCC 14/OLD CHENEY***  VR NEWER WHI NISSAN KS 091FLV  LEFT EB ON OLD,,0,,,,0,0,0,,CRASH NON INJURY,,,5640 S 16TH ST,20140310,1,1738,CRASH NON INJURY,City_Points,M,100,,NA,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019922,ACCIDENT,-96.69874231,40.75603645,,,
127506,997767,33RD ST & VINE ST,1,B4-019895,3/10/2014,1632,30,1583 DIMAS,3211,ACC INJ,BLK SATURN VS BLK F150,,0,,,,0,0,0,,CRASH INJURY,,,33RD ST & VINE ST,20140310,1,1632,CRASH INJURY,City_Streets,M,86,,Hartley,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019895,ACCIDENT,-96.67285251,40.82075413,,,
127507,997771,9TH ST & O ST,1,B4-019889,3/10/2014,1623,76,1288 BAEHR,3111,ACC PD,WHT FORD VAN VS WHT FORD VAN. NO INJ. ON WS OF STREET.,,0,,,,0,0,0,,CRASH NON INJURY,,,9TH ST & O ST,20140310,1,1623,CRASH NON INJURY,City_Streets,T,86,,Downtown,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019889,ACCIDENT,-96.70847937,40.8136475,,,
127508,997782,10TH ST & Q ST,1,B4-019880,3/10/2014,1559,75,1684 FISHER,3000,ACC,GRY OUTLOOK VS RED SPORTAGE,,0,,,,0,0,0,,CRASH NON INJURY,,,10TH ST & Q ST,20140310,1,1559,CRASH NON INJURY,City_Streets,M,86,,Downtown,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019880,ACCIDENT,-96.70698464,40.81586037,,,
127509,997784,SW 6TH ST & W E ST,1,B4-019878,3/10/2014,1554,154,962 PRATT,3111,ACC PD,BLK CHEVY BLAZER VS MRN GRAND AM,,0,,,,0,0,0,,CRASH NON INJURY,,,SW 6TH ST & W E ST,20140310,1,1554,CRASH NON INJURY,City_Streets,M,100,,West A,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019878,ACCIDENT,-96.72790413,40.80239959,,,
127510,997793,13TH ST & PLUM ST,1,B4-019869,3/10/2014,1523,94,1369 WEBER,3211,ACC INJ,FULL SIZED VAN HIT A TREE - AIR BAG DEPLOYED.  PEOPLE GETTING OUT OF T,,0,,,,0,0,0,,CRASH INJURY,,,13TH ST & PLUM ST,20140310,1,1523,CRASH INJURY,City_Streets,M,86,,Everett,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019869,ACCIDENT,-96.70273618,40.79260938,,,
127511,997796,001001 S 70TH ST,1,B4-019866,3/10/2014,1505,48,1614 CARMICHAEL,3111,ACC PD,SIL EQUINOX VS SIL CADDY,,0,,,,0,0,0,,CRASH NON INJURY,,,1001 S 70TH ST,20140310,1,1505,CRASH NON INJURY,City_Points,M,100,,NA,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019866,ACCIDENT,-96.62622014,40.80275348,,,
127512,997868,16TH ST & O ST,83,B4-019791,3/10/2014,1214,79,1331 RIPLEY,3121,ACC PD H&R,GRY CIVIC VS GRY PASSPORT STY868 ///HR,,0,,,,0,0,0,,CRASH NON INJURY,,,16TH ST & O ST,20140310,1,1214,CRASH NON INJURY,City_Streets,T,86,,Downtown,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019791,ACCIDENT,-96.69819413,40.81360996,,,
127513,997870,27TH ST & HOLDREGE ST,1,B4-019788,3/10/2014,1210,15,1563 RENNERFELDT,3211,ACC INJ,MOTORCYLE LAID OVER  PATIENT UP AND WALKING,,0,,,,0,0,0,,CRASH INJURY,,,27TH ST & HOLDREGE ST,20140310,1,1210,CRASH INJURY,City_Streets,M,86,,Clinton,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019788,ACCIDENT,-96.68224795,40.82799566,,,
127514,997874,DEL RIO DR & WILDERNESS HILLS BLVD,37,B4-019784,3/10/2014,1201,275,1442 PAVELKA,3000,ACC,CREW GOING OUT TO FIX A POLE THAT IS DOWN   UNK PR,,0,,,,0,0,0,,CRASH NON INJURY,,,DEL RIO DR & WILDERNESS HILLS BLVD,20140310,1,1201,CRASH NON INJURY,City_Streets,M,100,,NA,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019784,ACCIDENT,-96.67881759,40.72319827,,,
127515,997881,13TH ST & M ST,1,B4-019778,3/10/2014,1129,81,1195 ADAMS,3111,ACC PD,BLK MERCEDES VS HONDA CIVIC,,0,,,,0,0,0,,CRASH NON INJURY,,,13TH ST & M ST,20140310,1,1129,CRASH NON INJURY,City_Streets,M,86,,Downtown,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019778,ACCIDENT,-96.70261327,40.81139745,,,
127516,997883,000625 N 46TH ST,71,B4-019775,3/10/2014,1106,35,1425 PICKERING,3121,ACC PD H&R,HR ON DAUGHTER'S CAR IN LOT//DAUGHTER'S VEHICLE IS A WHITE 1994 LINCOL,,0,,,,0,0,0,,CRASH NON INJURY,,,625 N 46TH ST,20140310,1,1106,CRASH NON INJURY,City_Points,M,100,,Hartley,Northeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019775,ACCIDENT,-96.65780533,40.8189576,,,
127517,997887,001640 HOLDREGE ST,99,B4-019773,3/10/2014,1100,23,1438 HILGER,3121,ACC PD H&R,SOMEONE HIT HER RENTAL CAR. UNK WHERE IT OCC.,,0,,,,0,0,0,,CRASH NON INJURY,,,1640 HOLDREGE ST,20140310,1,1100,CRASH NON INJURY,City_Points,M,100,,NA,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019773,ACCIDENT,-96.69733119,40.82738924,,,
127518,997897,48TH ST & O ST,1,B4-019760,3/10/2014,1030,54,1621 SCHAMBER,3000,ACC,MC AUSTEDS GOLF,,0,,,,0,0,0,,CRASH NON INJURY,,,48TH ST & O ST,20140310,1,1030,CRASH NON INJURY,City_Streets,T,86,,South 48th Street,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019760,ACCIDENT,-96.65371849,40.81347201,,,
127519,997901,21ST ST & MONROE AVE,1,B4-019758,3/10/2014,1006,70,1331 RIPLEY,3111,ACC PD,SEMI VS BRN CRYSLER MINI VAN SUF229  SHE IS TRYING TO LEAVE BUT COMPS,,0,,,,0,0,0,,CRASH NON INJURY,,,21ST ST & MONROE AVE,20140310,1,1006,CRASH NON INJURY,Streets911,M,86,,Downtown,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019758,ACCIDENT,-96.69065511,40.81198113,,,
127520,997933,000240 N 17TH ST,36,B4-019725,3/10/2014,705,72,1331 RIPLEY,3021,ACC H&R,MC AT PEPSI DELIVERY TRUCK - MANAGER HAS IT ON VIDEO,,0,,,,0,0,0,,CRASH NON INJURY,,,240 N 17TH ST,20140310,1,705,CRASH NON INJURY,City_Points,M,100,,Downtown,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-019725,ACCIDENT,-96.69641376,40.81546743,,,
127521,999326,10TH ST & SOUTH ST,1,B4-020347,3/11/2014,2141,95,1485 NOORDHOEK,3211,ACC INJ,GRY MAZDA 3 VS BLU CHEVY VAN -COMP'S DOOR IS STUCK & HER SHOULDER HURT,,0,,,,0,0,0,,CRASH INJURY,,,10TH ST & SOUTH ST,20140311,2,2141,CRASH INJURY,City_Streets,M,86,,Irvingdale,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-020347,ACCIDENT,-96.70713761,40.79183684,,,
127522,999340,002555 O ST,1,B4-020328,3/11/2014,2007,71,1660 DAHLGREN,3021,ACC H&R,BLU CHEV COLBOLT HIT COMP IN THE PARKING LOT .....LS WB ON O ST,,0,,,,0,0,0,,CRASH NON INJURY,,,2555 O ST,20140311,2,2007,CRASH NON INJURY,City_Points,M,100,,Woods Park,Center Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-020328,ACCIDENT,-96.68411724,40.81310041,,,
127523,999354,003024 O'NEIL PL,21,B4-020310,3/11/2014,1842,175,1250 VOSS,3021,ACC H&R,TO COMP'S GRY VW JETTA EARLIER TODAY IN THE PARKING LOT AT SUPER SAVER,,0,,,,0,0,0,,CRASH NON INJURY,,,3024 O'NEIL PL,20140311,2,1842,CRASH NON INJURY,City_Points,M,100,,NA,Southeast Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-020310,ACCIDENT,-96.67886563,40.73247107,,,
127524,1000496,13TH ST & SOUTH ST,1,B4-020291,3/11/2014,1749,95,830 CODY,3111,ACC PD,TAN VAN VS A BLU SEDAN...IN THE MIDDLE OF THE INTERSECTION DUPLICATE,,0,,,,0,0,0,,CRASH NON INJURY,,,13TH ST & SOUTH ST,20140311,2,1749,CRASH NON INJURY,City_Streets,M,86,,Irvingdale,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-020291,ACCIDENT,-96.70274332,40.79182752,,,
127525,1000500,001550 SOUTH ST,1,B4-020285,3/11/2014,1727,94,1426 SCHREINER,3121,ACC PD H&R,MAROON CAR LIC SNZ325 PULLED IN FRONT OF COMP  COMP HIT IT AND VEH LEF,,0,,,,0,0,0,,CRASH NON INJURY,,,1550 SOUTH ST,20140311,2,1727,CRASH NON INJURY,City_Points,M,100,,Near South,Southwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-020285,ACCIDENT,-96.69918971,40.79195536,,,
127526,1000520,PORTIA ST & HARTLEY ST,1,B4-020266,3/11/2014,1631,127,1532 GOLDEN,3000,ACC,MC BY WHT HONDA DEL SOL  MAN HOLE COVER WAS OFF AND DID DAMAGE TO COMP,,0,,,,0,0,0,,CRASH NON INJURY,,,PORTIA ST & HARTLEY ST,20140311,2,1631,CRASH NON INJURY,City_Streets,M,100,,Belmont,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-020266,ACCIDENT,-96.69777362,40.8474367,,,
127527,1000529,27TH ST & FAIRFIELD ST,1,B4-020257,3/11/2014,1602,113,1586 MARTIN,3000,ACC,WHT SONATA VS WHT PU,,0,,,,0,0,0,,CRASH NON INJURY,,,27TH ST & FAIRFIELD ST,20140311,2,1602,CRASH NON INJURY,City_Streets,M,86,,NA,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-020257,ACCIDENT,-96.6821195,40.84757238,,,
127528,1000531,000931 LAMONT DR,80,B4-020254,3/11/2014,1559,147,956 EHRHORN,3021,ACC H&R,SOMEBODY DROVE THRU YARD AND TORE UP UNDERGROUND SPRINKLER SYSTEM. THI,,0,,,,0,0,0,,CRASH NON INJURY,,,931 LAMONT DR,20140311,2,1559,CRASH NON INJURY,City_Points,M,100,,Capitol Beach,Northwest Team,http://cjis.lincoln.ne.gov/htbin/cgi.com?cgi=lpdmapir:lpd_calls.com&rky=B4-020254,ACCIDENT,-96.72880594,40.82227182,,,
